"date","station_id","test_name","unit","value"
"03/10/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",111
"04/07/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",109
"05/05/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",112
"05/20/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",112
"06/02/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",100
"06/23/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",97
"07/07/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",110
"07/21/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",96
"08/04/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",96
"08/25/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",97
"09/08/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",97
"09/23/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",98
"10/06/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",43
"10/21/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",64
"11/17/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",62
"12/15/2020","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",83
"01/05/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",75
"02/09/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",84
"03/10/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",95
"04/06/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",98
"05/04/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",100
"05/18/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",101
"06/08/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",105
"06/22/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",104
"07/08/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",94
"07/20/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",90
"08/03/2021","POLESOUT1","ALKALINITY, TOT, CACO3","mg/L",100
