"date","station_id","test_name","unit","value"
"03/10/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",102
"04/07/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",105
"05/05/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",106
"05/20/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",107
"06/02/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",102
"06/23/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",97
"07/07/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",88
"07/21/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",84
"08/04/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",74
"08/25/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",72
"09/08/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",61
"09/23/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",73
"10/06/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",86
"10/21/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",68
"11/17/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",96
"12/15/2020","NES135","ALKALINITY, TOT, CACO3","mg/L",99
"01/05/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",101
"02/09/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",98
"03/10/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",105
"04/06/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",100
"05/04/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",100
"05/18/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",93
"06/08/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",98
"06/22/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",105
"07/08/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",103
"07/20/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",97
"08/03/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",95
"08/24/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",95
"09/08/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",87
"09/21/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",93
"10/05/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",88
"10/19/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",84
"11/02/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",83
"12/07/2021","NES135","ALKALINITY, TOT, CACO3","mg/L",100
"01/04/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",107
"02/08/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",104
"03/08/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",108
"04/05/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",106
"05/03/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",106
"05/18/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",108
"06/07/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",106
"06/21/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",105
"07/06/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",100
"07/19/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",104
"08/02/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",104
"08/16/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",98
"09/06/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",109
"09/20/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",108
"10/04/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",90
"10/18/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",116
"11/15/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",115
"12/06/2022","NES135","ALKALINITY, TOT, CACO3","mg/L",109
"01/10/2023","NES135","ALKALINITY, TOT, CACO3","mg/L",109
"02/07/2023","NES135","ALKALINITY, TOT, CACO3","mg/L",112
"03/07/2023","NES135","ALKALINITY, TOT, CACO3","mg/L",113
"04/04/2023","NES135","ALKALINITY, TOT, CACO3","mg/L",111
"05/02/2023","NES135","ALKALINITY, TOT, CACO3","mg/L",114
