"date","station_id","test_name","unit","value"
"03/10/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",132
"04/07/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",114
"05/05/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",116
"05/20/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",116
"06/02/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",114
"06/23/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",100
"07/07/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",111
"07/21/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",112
"08/04/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",98
"08/25/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",103
"09/08/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",98
"09/23/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",102
"10/06/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",84
"10/21/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",85
"11/17/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",68
"12/15/2020","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",91
"01/05/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",84
"02/09/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",92
"03/10/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",100
"04/06/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",103
"05/04/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",103
"05/18/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",107
"06/08/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",108
"06/22/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",109
"07/08/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",96
"07/20/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",92
"08/03/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",104
"08/24/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",97
"09/08/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",97
"09/21/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",100
"10/05/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",89
"10/19/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",93
"11/02/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",77
"12/07/2021","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",88
"01/04/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",101
"02/08/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",103
"03/08/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",104
"04/05/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",112
"05/03/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",118
"05/18/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",117
"06/07/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",115
"06/21/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",112
"07/06/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",103
"07/19/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",108
"08/02/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",110
"08/16/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",107
"09/06/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",112
"09/20/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",108
"10/04/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",110
"10/18/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",91
"11/15/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",100
"12/06/2022","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",102
"01/10/2023","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",95
"02/07/2023","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",106
"03/07/2023","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",105
"04/04/2023","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",109
"05/02/2023","POLESOUT3","ALKALINITY, TOT, CACO3","mg/L",113
"03/10/2020","POLESOUT3","AMMONIA-N","mg/L",0.013
"04/07/2020","POLESOUT3","AMMONIA-N","mg/L",-0.005
